year,semester,under,major,subcode,subclass,subname,credit,time,hour,professor,size,isEnglish,isEngineer,oddEven,certify,exam,recommend,recommendGrade,registerRefer,explane,etc
2017 학년도,1학기,학부,물리학전공,PHY3101,1,실험물리학III,2,월 15:00~18:50 [R108],4,김현정,10,,,,,,전학년,3학년,,,
2017 학년도,1학기,학부,물리학전공,PHY3101,2,실험물리학III,2,수 15:00~18:50 [R108],4,김현정,9,,,,,,전학년,3학년,,,
2017 학년도,1학기,학부,물리학전공,PHY3101,3,실험물리학III,2,금 15:00~18:50 [R108],4,이기진,8,,,,,,전학년,3학년,,,
2017 학년도,1학기,학부,물리학전공,PHY3501,1,물리캡스톤디자인I,3,"수,금 15:00~16:15 [RA406A]",3,한도석,17,,,,,,전학년,2-4학년,,,
2017 학년도,1학기,학부,물리학전공,PHY4001,1,고체물리학I,3,"화,목 13:30~14:45 [RA406A]",3,정명화,17,,,,,,전학년,3-4학년,,,
2017 학년도,1학기,학부,물리학전공,PHY4003,1,현대광학I,3,월 13:30~14:45 / 금 12:00~13:15 [RA406A],3,장준익,15,O,,,,,전학년,3-4학년,,,
2017 학년도,1학기,학부,물리학전공,PHY4010,1,일반상대성이론,3,"화,목 12:00~13:15 [RA406A]",3,박정혁,15,,,,,,전학년,3-4학년,,(구) 천체물리학I,
2017 학년도,1학기,학부,물리학전공,PHY4016,1,디스플레이물리,3,"화,목 10:30~11:45 [RA406A]",3,이기진,18,,,,,,전학년,3-4학년,,,
2017 학년도,1학기,학부,물리학전공,PHY4201,1,특수연구,3,화 16:30~17:45 [R404],1.5,정명화,6,,,,,,전학년,4학년,,전공학점 인정되지 않음.(총학점 포함됨)/교수님과 함께하는 프로젝트과목,전공학점으로 인정되지 않음.(총학점에는 포함됨)
2017 학년도,1학기,학부,물리학전공,PHY4203,1,물리특허와기술이전,1,화 15:00~15:50 [K208],1,김현진,2,,,,,,전학년,4학년,,전공학점으로 인정되지 않음.(총학점에는 포함됨),전공학점으로 인정되지 않음.(총학점에는 포함됨)
2017 학년도,1학기,학부,물리학전공,PHYG001,1,고전물리I,3,"화,목 09:00~10:15 [K105]",3,임채호,2,O,,,,,전학년,4학년,,"대학원초급과목,구PHY5001",대학원초급과목
2017 학년도,1학기,학부,경제학전공,ECO2001,1,경제학원론I,3,"화,목 09:00~10:15 [K501]",3,전현배,78,O,,,,,전학년,1학년,,,
2017 학년도,1학기,학부,경제학전공,ECO2001,2,경제학원론I,3,"화,목 12:00~13:15 [K401]",3,박정수,125,,,,,,전학년,1학년,,,
2017 학년도,1학기,학부,경제학전공,ECO2001,3,경제학원론I,3,"화,목 16:30~17:45 [K501]",3,이수형,82,O,,,,,전학년,1학년,,,
2017 학년도,1학기,학부,경제학전공,ECO2001,4,경제학원론I,3,"수,금 09:00~10:15 [K502]",3,Iris Haydar Doruk,29,O,,,,,전학년,1학년,,,
2017 학년도,1학기,학부,경제학전공,ECO2001,5,경제학원론I,3,"수,금 13:30~14:45 [K501]",3,"Brodersen, Sofie",97,O,,,,,전학년,1학년,,,
2017 학년도,1학기,학부,경제학전공,ECO2001,6,경제학원론I,3,"수,금 15:00~16:15 [K501]",3,"Brodersen, Sofie",107,O,,,,,전학년,1학년,,,
2017 학년도,1학기,학부,경제학전공,ECO2001,7,경제학원론I,3,월 12:00~13:15 / 금 10:30~11:45 [K401],3,김숙영,91,,,,,,전학년,1학년,,,
2017 학년도,1학기,학부,경제학전공,ECO2001,8,경제학원론I,3,월 13:30~14:45 / 금 12:00~13:15 [K503],3,"Kim, Young-il",93,O,,,,,전학년,1학년,,,
2017 학년도,1학기,학부,경제학전공,ECO2001,9,경제학원론I,3,월 15:00~16:15 / 수 16:30~17:45 [K501],3,정지은,95,,,,,,전학년,1학년,,,
2017 학년도,1학기,학부,경제학전공,ECO2001,10,경제학원론I,3,월 10:30~11:45 / 수 12:00~13:15 [K501],3,안태현,136,O,,,,,전학년,1학년,,,
2017 학년도,1학기,학부,경제학전공,ECO2002,1,경제학원론II,3,"화,목 12:00~13:15 [K403]",3,최인,96,,,,,,전학년,1학년,,,
2017 학년도,1학기,학부,경제학전공,ECO2002,2,경제학원론II,3,월 12:00~13:15 / 금 10:30~11:45 [K501],3,송의영,97,,,,,,전학년,1학년,,,
2017 학년도,1학기,학부,경제학전공,ECO2002,3,경제학원론II,3,"월,금 16:30~17:45 [K503]",3,송의영,51,,,,,,전학년,1학년,,,
2017 학년도,1학기,학부,경제학전공,ECO2002,4,경제학원론II,3,월 15:00~16:15 / 수 16:30~17:45 [K405],3,심명규,34,O,,,,,전학년,1학년,,,
2017 학년도,1학기,학부,경제학전공,ECO2002,5,경제학원론II,3,"화,목 15:00~16:15 [K501]",3,남성일,100,,,,,,전학년,1학년,,,
2017 학년도,1학기,학부,경제학전공,ECO2003,1,경제수리기초,3,"수,금 09:00~10:15 [K401]",3,김형욱,106,,,,,,전학년,1학년,,미적분학I을 수강한 전학생 및 07학번 이전학생(07포함) 수강불가,미적분학I을 수강한 전학생 및 07학번 이전학생(07포함) 수강불가
2017 학년도,1학기,학부,경제학전공,ECO2003,2,경제수리기초,3,월 13:30~14:45 / 금 12:00~13:15 [K401],3,황선호,146,,,,,,전학년,1학년,,미적분학I을 수강한 전학생 및 07학번 이전학생(07포함) 수강불가,미적분학I을 수강한 전학생 및 07학번 이전학생(07포함) 수강불가
2017 학년도,1학기,학부,경제학전공,ECO2004,1,경제통계학,3,"화,목 10:30~11:45 [K403]",3,이한식,65,,,,,,전학년,1학년,"수학전공,컴퓨터공학전공(불가능)","수학,컴공 전공자 수강불가(통계학입문으로 대체),경영통계 수강자 수강불가","수학,컴공 전공자 수강불가(통계학입문으로 대체),경영통계 수강자 수강불가"
2017 학년도,1학기,학부,경제학전공,ECO2004,2,경제통계학,3,"화,목 13:30~14:45 [K502]",3,사공용,112,,,,,,전학년,1학년,"수학전공,컴퓨터공학전공(불가능)","수학,컴공 전공자 수강불가(통계학입문으로 대체),경영통계 수강자 수강불가","수학,컴공 전공자 수강불가(통계학입문으로 대체),경영통계 수강자 수강불가"
2017 학년도,1학기,학부,경제학전공,ECO2006,1,미시경제학I,3,"화,목 13:30~14:45 [K407]",3,왕규호,19,,,,,,전학년,2학년,,,"Honors Class:CGPA3.3이상&경제원론I,II,경수기,경통계 중 3과목에서 B+이상"
2017 학년도,1학기,학부,경제학전공,ECO2006,2,미시경제학I,3,"화,목 16:30~17:45 [K403]",3,김도영,92,O,,,,,전학년,2학년,,,
2017 학년도,1학기,학부,경제학전공,ECO2006,3,미시경제학I,3,"수,금 13:30~14:45 [K403]",3,전성훈,84,,,,,,전학년,2학년,,,
2017 학년도,1학기,학부,경제학전공,ECO2006,4,미시경제학I,3,월 10:30~11:45 / 수 12:00~13:15 [K304],3,Iris Haydar Doruk,59,O,,,,,전학년,2학년,,,
2017 학년도,1학기,학부,경제학전공,ECO2006,5,미시경제학I,3,월 15:00~16:15 / 수 16:30~17:45 [K503],3,이진권,69,,,,,,전학년,2학년,,,
2017 학년도,1학기,학부,경제학전공,ECO2007,1,거시경제학I,3,"화,목 09:00~10:15 [K401]",3,조장옥,84,,,,,,전학년,2학년,,,
2017 학년도,1학기,학부,경제학전공,ECO2007,2,거시경제학I,3,월 09:00~10:15 / 수 10:30~11:45 [K509],3,"Heshmati, Almas",26,O,,,,,전학년,2학년,,,
2017 학년도,1학기,학부,경제학전공,ECO2007,3,거시경제학I,3,월 10:30~11:45 / 수 12:00~13:15 [K401],3,심명규,83,O,,,,,전학년,2학년,,,
2017 학년도,1학기,학부,경제학전공,ECO2008,1,수리경제학,3,"수,금 13:30~14:45 [K503]",3,김형욱,78,,,,,,전학년,2학년,,,
2017 학년도,1학기,학부,경제학전공,ECO2009,1,계량경제학I,3,"화,목 10:30~11:45 [K505]",3,남준우,56,,,,,,전학년,2-3학년,,,"Honors Class:CGPA3.3이상&경제원론I,II,경수기,경통계 중 3과목에서 B+이상"
2017 학년도,1학기,학부,경제학전공,ECO2009,2,계량경제학I,3,"화,목 13:30~14:45 [K401]",3,이한식,100,,,,,,전학년,2-3학년,,,
2017 학년도,1학기,학부,경제학전공,ECO2009,3,계량경제학I,3,"화,목 15:00~16:15 [K403]",3,최인,71,,,,,,전학년,2-3학년,,,
2017 학년도,1학기,학부,경제학전공,ECO3002,1,노동경제학,3,"화,목 12:00~13:15 [K501]",3,남성일,118,,,,,,전학년,3-4학년,,,
2017 학년도,1학기,학부,경제학전공,ECO3008,1,금융경제학,3,"수,금 09:00~10:15 [K403]",3,윤기향,54,O,,,,,전학년,3-4학년,,,
2017 학년도,1학기,학부,경제학전공,ECO3009,1,공공경제학,3,"화,목 10:30~11:45 [K401]",3,김홍균,86,,,,,,전학년,3-4학년,,(구) 재정학,
2017 학년도,1학기,학부,경제학전공,ECO3010,1,국제무역론,3,"화,목 15:00~16:15 [K401]",3,허정,124,O,,,,,전학년,3-4학년,,,
2017 학년도,1학기,학부,경제학전공,ECO3011,1,국제금융론,3,"수,금 13:30~14:45 [K401]",3,정재식,143,,,,,,전학년,3-4학년,,,
2017 학년도,1학기,학부,경제학전공,ECO3012,1,개발경제학,3,"화,목 13:30~14:45 [K406]",3,이수형,15,O,,,,,전학년,3-4학년,,(구) 경제발전론I,
2017 학년도,1학기,학부,경제학전공,ECO3017,1,국제경제학,3,월 09:00~10:15 / 수 10:30~11:45 [K501],3,김윤정,102,O,,,,,전학년,3-4학년,,,국제무역론과 국제금융론을 모두 수강한 학생 수강 금지
2017 학년도,1학기,학부,경제학전공,ECO3019,1,인구경제학,3,월 12:00~13:15 / 금 10:30~11:45 [K503],3,"Kim, Young-il",102,O,,,,,전학년,2-4학년,,,
2017 학년도,1학기,학부,경제학전공,ECO3021,1,경제성장론,3,월 13:30~14:45 / 금 12:00~13:15 [K501],3,송의영,92,,,,,,전학년,3-4학년,,,
2017 학년도,1학기,학부,경제학전공,ECO4001,1,미시경제학II,3,"화,목 15:00~16:15 [K407]",3,왕규호,34,,,,,,전학년,3-4학년,,,
2017 학년도,1학기,학부,경제학전공,ECO4002,1,거시경제학II,3,"화,목 10:30~11:45 [K406]",3,조장옥,26,,,,,,전학년,3-4학년,,,
2017 학년도,1학기,학부,경제학전공,ECO4006,1,정보경제학,3,"화,목 12:00~13:15 [K402]",3,김도영,89,,,,,,전학년,3-4학년,,,
2017 학년도,1학기,학부,경제학전공,ECO4009,1,파생상품시장,3,"화,목 10:30~11:45 [K501]",3,사공용,94,,,,,,전학년,3-4학년,,,
2017 학년도,1학기,학부,경제학전공,ECO4010,1,국제금융시장,3,"화,목 16:30~17:45 [K401]",3,박정수,85,O,,,,,전학년,3-4학년,,,
2017 학년도,1학기,학부,경제학전공,ECO4014,1,한국경제론,3,월 09:00~10:15 / 수 10:30~11:45 [K407],3,이인실,46,,,,,,전학년,3-4학년,,,
2017 학년도,1학기,학부,경제학전공,ECO4033,1,거시경제지표분석(캡스톤디자인),3,"화,목 16:30~17:45 [K507]",3,김영익,33,,,,,,전학년,2-4학년,,,
2017 학년도,1학기,학부,경제학전공,ECO4034,1,금융시장행태주의(behavioral)분석(캡스톤디자인),3,"수,금 09:00~10:15 [K406]",3,정재식,15,,,,,,전학년,3-4학년,,,
2017 학년도,1학기,학부,경제학전공,ECOG010,1,고급미시경제학I,3,월 09:00~10:15 / 수 10:30~11:45 [K505],3,Iris Haydar Doruk,3,O,,,,,전학년,4학년,,"대학원초급과목,구ECO5010","대학원초급과목,구ECO5010"
2017 학년도,1학기,학부,경제학전공,ECOG020,1,고급거시경제학I,3,"수,금 13:30~14:45 [K506]",3,이윤수,3,O,,,,,전학년,4학년,,"대학원초급과목,구ECO5020","대학원초급과목,구ECO5020"
2017 학년도,1학기,학부,경제학전공,ECOG030,1,고급계량경제학I,3,"수,금 15:00~16:15 [K505]",3,이영훈,8,,,,,,전학년,4학년,,"대학원초급과목,구ECO5030","대학원초급과목,구ECO5030"
2017 학년도,1학기,학부,독일문화전공,EUR2201,1,기초독어,3,"화,목 12:00~13:15 [J207]",3,"Jungk, Erik-Joachim",20,,,,,,전학년,1-2학년,,(구)GER2001,(구)GER2001
2017 학년도,1학기,학부,독일문화전공,EUR2224,1,독일문학의명작감상,3,"수,금 15:00~16:15 [J313]",3,두행숙,21,,,,,,전학년,1-4학년,,(구)GER3024,
2017 학년도,1학기,학부,독일문화전공,EUR3202,1,시청각독어1,3,"화,목 10:30~11:45 [J207]",3,브로제이리즈,20,,,,,,전학년,1-4학년,,"(구)GER3002, (구) 시청각독어",원어강의
2017 학년도,1학기,학부,독일문화전공,EUR3204,1,중급독문강독,3,"화,목 16:30~17:45 [J313]",3,정유성,20,,,,,,전학년,2-4학년,,(구)GER4004,
2017 학년도,1학기,학부,독일문화전공,EUR3209,1,독일어어휘연습,3,"화,목 15:00~16:15 [J207]",3,"Jungk, Erik-Joachim",19,,,,,,전학년,2-4학년,,(구)GER3009,원어강의
2017 학년도,1학기,학부,독일문화전공,EUR3218,1,게르만인과언어,3,"화,목 15:00~16:15 [J319]",3,송완용,11,,,,,,전학년,2-4학년,,(구)GER3018,(구)GER3018
2017 학년도,1학기,학부,독일문화전공,EUR3226,1,독일청소년문학,3,월 15:00~16:15 / 수 16:30~17:45 [J323],3,김연신,15,,,,,,전학년,2-4학년,,(구)GER3026,
2017 학년도,1학기,학부,독일문화전공,EUR3231,1,독일문학사,3,월 10:30~11:45 / 수 12:00~13:15 [J325],3,장순란,22,,,,,,전학년,2-4학년,,(구)GER3031,
2017 학년도,1학기,학부,독일문화전공,EUR3245,1,독일문화사,3,"수,금 13:30~14:45 [J609]",3,송완용,20,,,,,,전학년,2-4학년,,(구)GER3045,(구)GER3045
2017 학년도,1학기,학부,생명과학전공,BIO1101,1,일반생물학I,3,월 10:30~11:45 / 수 12:00~13:15 [K203],3,주봉건,77,,,,,,전학년,1학년,,,
2017 학년도,1학기,학부,생명과학전공,BIO1101,2,일반생물학I,3,월 12:00~13:15 / 금 10:30~11:45 [K302],3,차혁진,67,,,,,,전학년,1학년,,,
2017 학년도,1학기,학부,생명과학전공,BIO1101,3,일반생물학I,3,"화,목 10:30~11:45 [K402]",3,김건수,67,,,,,,전학년,1학년,생명과학전공(가능),,*생명과학 전공 학생만 수강가능
2017 학년도,1학기,학부,생명과학전공,BIO1101,4,일반생물학I,3,"수,금 09:00~10:15 [K303]",3,정광환,54,,,,,,전학년,1학년,,,
2017 학년도,1학기,학부,생명과학전공,BIO1101,5,일반생물학I,3,월 10:30~11:45 / 수 12:00~13:15 [K404],3,"정광환, 김건수, 차혁진",37,,,,,,전학년,1학년,,,
2017 학년도,1학기,학부,생명과학전공,BIO1105,1,일반생물학실험I,1,월 13:30~16:15 [K213],3,"Lee, Hosuk Sean",18,O,,,,,전학년,1학년,생명과학전공(가능),,*생명과학 전공 학생만 수강가능
2017 학년도,1학기,학부,생명과학전공,BIO1105,2,일반생물학실험I,1,월 16:30~19:15 [K213],3,"Lee, Hosuk Sean",18,O,,,,,전학년,1학년,,,
2017 학년도,1학기,학부,생명과학전공,BIO1105,3,일반생물학실험I,1,화 13:30~16:15 [K213],3,김건수,13,,,,,,전학년,1학년,,,
2017 학년도,1학기,학부,생명과학전공,BIO1105,4,일반생물학실험I,1,화 16:30~19:15 [K213],3,이갑열,19,,,,,,전학년,1학년,생명과학전공(가능),,*생명과학 전공 학생만 수강가능
2017 학년도,1학기,학부,생명과학전공,BIO1105,5,일반생물학실험I,1,수 13:30~16:15 [K213],3,이규호,20,,,,,,전학년,1학년,생명과학전공(가능),,*생명과학 전공 학생만 수강가능
2017 학년도,1학기,학부,생명과학전공,BIO1105,6,일반생물학실험I,1,수 16:30~19:15 [K213],3,이병하,17,,,,,,전학년,1학년,,,
2017 학년도,1학기,학부,생명과학전공,BIO1105,7,일반생물학실험I,1,목 13:30~16:15 [K213],3,이정국,19,,,,,,전학년,1학년,,,
2017 학년도,1학기,학부,생명과학전공,BIO1105,8,일반생물학실험I,1,목 16:30~19:15 [K213],3,정광환,19,,,,,,전학년,1학년,생명과학전공(가능),,*생명과학 전공 학생만 수강가능
2017 학년도,1학기,학부,생명과학전공,BIO1105,9,일반생물학실험I,1,금 13:30~16:15 [K213],3,주봉건,18,,,,,,전학년,1학년,,,
2017 학년도,1학기,학부,생명과학전공,BIO1105,10,일반생물학실험I,1,금 16:30~19:15 [K213],3,차혁진,14,,,,,,전학년,1학년,,,
2017 학년도,1학기,학부,생명과학전공,BIO2121,1,현대생물학실험I,2,월 13:30~17:15 [R204],4,한징택,16,,,,,,전학년,2학년,,,
2017 학년도,1학기,학부,생명과학전공,BIO2121,2,현대생물학실험I,2,화 13:30~17:15 [R204],4,김정호,13,,,,,,전학년,2학년,,,
2017 학년도,1학기,학부,생명과학전공,BIO2121,3,현대생물학실험I,2,수 13:30~17:15 [R204],4,한징택,15,,,,,,전학년,2학년,,,
2017 학년도,1학기,학부,생명과학전공,BIO2121,4,현대생물학실험I,2,목 13:30~17:15 [R204],4,김정호,12,,,,O,,,2학년,,,
2017 학년도,1학기,학부,생명과학전공,BIO2131,1,생화학I,3,"수,금 09:00~10:15 [K304]",3,이정국,55,,,,,,전학년,2학년,,,
2017 학년도,1학기,학부,생명과학전공,BIO2141,1,세포학,3,"화,목 09:00~10:15 [K305]",3,한징택,59,,,,,,전학년,2학년,,,
2017 학년도,1학기,학부,생명과학전공,BIO2350,1,숙주미생물상호작용,3,월 10:30~11:45 / 수 12:00~13:15 [K208],3,이갑열,37,O,,,,,전학년,2-3학년,,,
2017 학년도,1학기,학부,생명과학전공,BIO2601,1,유전자클로닝개론,3,월 09:00~10:15 / 수 10:30~11:45 [K306],3,김정호,15,,,,,,전학년,2학년,,,
2017 학년도,1학기,학부,생명과학전공,BIO3123,1,현대생물학실험III,2,화 13:30~17:15 [R210],4,"김원선, 김성룡",8,,,,,,전학년,3학년,,,
2017 학년도,1학기,학부,생명과학전공,BIO3123,2,현대생물학실험III,2,수 13:30~17:15 [R210],4,김성룡,12,,,,,,전학년,3학년,,,
2017 학년도,1학기,학부,생명과학전공,BIO3123,3,현대생물학실험III,2,목 13:30~17:15 [R210],4,김원선,9,,,,,,전학년,3학년,,,
2017 학년도,1학기,학부,생명과학전공,BIO3161,1,유전학,3,"화,목 10:30~11:45 [K208]",3,김성룡,16,,,,,,전학년,3학년,,,
2017 학년도,1학기,학부,생명과학전공,BIO3212,1,생명공학개론,3,월 12:00~13:15 / 금 10:30~11:45 [K208],3,"Lee, Hosuk Sean",22,O,,,,,전학년,3-4학년,,,
2017 학년도,1학기,학부,생명과학전공,BIO3311,1,발생학,3,"화,목 12:00~13:15 [K208]",3,김원선,22,,,,,,전학년,3-4학년,,,
2017 학년도,1학기,학부,생명과학전공,BIO3712,1,미생물생리학,3,"화,목 10:30~11:45 [K212]",3,이규호,15,,,,,,전학년,3-4학년,,구BIO5712,
2017 학년도,1학기,학부,생명과학전공,BIO4203,1,생명과학특허와기술이전,1,화 15:00~15:50 [K208],1,김현진,2,,,,,,전학년,3-4학년,,전공학점으로 인정되지 않음.(총학점에는 포함됨),"*전공학점 불포함, 졸업학점 포함*물리/화학 특허와 기술이전 과목과 중복수강 불가"
2017 학년도,1학기,학부,생명과학전공,BIO4252,1,암생물학,3,"화,목 09:00~10:15 [K208]",3,김정호,11,,,,,,전학년,4학년,,,
2017 학년도,1학기,학부,생명과학전공,BIO4521,1,식물발달생물학,3,월 13:30~14:45 / 금 12:00~13:15 [K306],3,이병하,10,O,,,,,전학년,4학년,,,
2017 학년도,1학기,학부,생명과학전공,BIO4921,1,특수연구,3,,,정광환,2,,,,,,전학년,4학년,,전공학점으로 인정되지 않음.(총학점에는 포함됨),"*전공학점 불포함, 졸업학점 포함*응용바이오기술실험과 동시수강 불가*7학기 이상 수강가능"
